4219|Meeffe|LUIK|Meeffe|LIEGE
4219|Wasseiges|LUIK|Wasseiges|LIEGE
4250|Boëlhe|LUIK|Boëlhe|LIEGE
4250|Geer|LUIK|Geer|LIEGE
4250|Hollogne-Sur-Geer|LUIK|Hollogne-Sur-Geer|LIEGE
4250|Lens-Saint-Servais|LUIK|Lens-Saint-Servais|LIEGE
4252|Omal|LUIK|Omal|LIEGE
4253|Darion|LUIK|Darion|LIEGE
4254|Ligney|LUIK|Ligney|LIEGE
4257|Berloz|LUIK|Berloz|LIEGE
4257|Corswarem|LUIK|Corswarem|LIEGE
4257|Rosoux-Crenwick|LUIK|Rosoux-Crenwick|LIEGE
4260|Avennes|LUIK|Avennes|LIEGE
4260|Braives|LUIK|Braives|LIEGE
4260|Ciplet|LUIK|Ciplet|LIEGE
4260|Fallais|LUIK|Fallais|LIEGE
4260|Fumal|LUIK|Fumal|LIEGE
4260|Ville-En-Hesbaye|LUIK|Ville-En-Hesbaye|LIEGE
4261|Latinne|LUIK|Latinne|LIEGE
4263|Tourinne|LUIK|Tourinne|LIEGE
4280|Abolens|LUIK|Abolens|LIEGE
4280|Avernas-Le-Bauduin|LUIK|Avernas-Le-Bauduin|LIEGE
4280|Avin|LUIK|Avin|LIEGE
4280|Bertrée|LUIK|Bertrée|LIEGE
4280|Blehen|LUIK|Blehen|LIEGE
4280|Cras-Avernas|LUIK|Cras-Avernas|LIEGE
4280|Crehen|LUIK|Crehen|LIEGE
4280|Grand-Hallet|LUIK|Grand-Hallet|LIEGE
4280|Hannut|LUIK|Hannut|LIEGE
4280|Lens-Saint-Remy|LUIK|Lens-Saint-Remy|LIEGE
4280|Merdorp|LUIK|Merdorp|LIEGE
4280|Moxhe|LUIK|Moxhe|LIEGE
4280|Petit-Hallet|LUIK|Petit-Hallet|LIEGE
4280|Poucet|LUIK|Poucet|LIEGE
4280|Thisnes|LUIK|Thisnes|LIEGE
4280|Trognée|LUIK|Trognée|LIEGE
4280|Villers-Le-Peuplier|LUIK|Villers-Le-Peuplier|LIEGE
4280|Wansin|LUIK|Wansin|LIEGE
4287|Lincent|LUIK|Lincent|LIEGE
4287|Pellaines|LUIK|Pellaines|LIEGE
4287|Racour|LUIK|Racour|LIEGE
4300|Bettincourt|LUIK|Bettincourt|LIEGE
4300|Bleret|LUIK|Bleret|LIEGE
4300|Bovenistier|LUIK|Bovenistier|LIEGE
4300|Grand-Axhe|LUIK|Grand-Axhe|LIEGE
4300|Lantremange|LUIK|Lantremange|LIEGE
4300|Oleye|LUIK|Oleye|LIEGE
4300|Waremme|LUIK|Waremme|LIEGE
4317|Aineffe|LUIK|Aineffe|LIEGE
4317|Borlez|LUIK|Borlez|LIEGE
4317|Celles|LUIK|Celles|LIEGE
4317|Faimes|LUIK|Faimes|LIEGE
4317|Les Waleffes|LUIK|Les Waleffes|LIEGE
4317|Viemme|LUIK|Viemme|LIEGE
4340|Awans|LUIK|Awans|LIEGE
4340|Fooz|LUIK|Fooz|LIEGE
4340|Othée|LUIK|Othée|LIEGE
4340|Villers-L'Evêque|LUIK|Villers-L'Evêque|LIEGE
4342|Hognoul|LUIK|Hognoul|LIEGE
4347|Fexhe-Le-Haut-Clocher|LUIK|Fexhe-Le-Haut-Clocher|LIEGE
4347|Freloux|LUIK|Freloux|LIEGE
4347|Noville|LUIK|Noville|LIEGE
4347|Roloux|LUIK|Roloux|LIEGE
4347|Voroux-Goreux|LUIK|Voroux-Goreux|LIEGE
4350|Lamine|LUIK|Lamine|LIEGE
4350|Momalle|LUIK|Momalle|LIEGE
4350|Pousset|LUIK|Pousset|LIEGE
4350|Remicourt|LUIK|Remicourt|LIEGE
4351|Hodeige|LUIK|Hodeige|LIEGE
4357|Donceel|LUIK|Donceel|LIEGE
4357|Haneffe|LUIK|Haneffe|LIEGE
4357|Jeneffe|LUIK|Jeneffe|LIEGE
4357|Limont|LUIK|Limont|LIEGE
4360|Bergilers|LUIK|Bergilers|LIEGE
4360|Grandville|LUIK|Grandville|LIEGE
4360|Lens-Sur-Geer|LUIK|Lens-Sur-Geer|LIEGE
4360|Oreye|LUIK|Oreye|LIEGE
4360|Otrange|LUIK|Otrange|LIEGE
4367|Crisnée|LUIK|Crisnée|LIEGE
4367|Fize-Le-Marsal|LUIK|Fize-Le-Marsal|LIEGE
4367|Kemexhe|LUIK|Kemexhe|LIEGE
4367|Odeur|LUIK|Odeur|LIEGE
4367|Thys|LUIK|Thys|LIEGE
4400|Awirs|LUIK|Awirs|LIEGE
4400|Chokier|LUIK|Chokier|LIEGE
4400|Flémalle-Grande|LUIK|Flémalle-Grande|LIEGE
4400|Flémalle-Haute|LUIK|Flémalle-Haute|LIEGE
4400|Gleixhe|LUIK|Gleixhe|LIEGE
4400|Ivoz-Ramet|LUIK|Ivoz-Ramet|LIEGE
4400|Mons-Lez-Liège|LUIK|Mons-Lez-Liège|LIEGE
4420|Montegnée|LUIK|Montegnée|LIEGE
4420|Saint-Nicolas|LUIK|Saint-Nicolas|LIEGE
4420|Tilleur|LUIK|Tilleur|LIEGE
4430|Ans|LUIK|Ans|LIEGE
4431|Loncin|LUIK|Loncin|LIEGE
4432|Alleur|LUIK|Alleur|LIEGE
4432|Xhendremael|LUIK|Xhendremael|LIEGE
4450|Juprelle|LUIK|Juprelle|LIEGE
4450|Lantin|LUIK|Lantin|LIEGE
4450|Slins|LUIK|Slins|LIEGE
4451|Voroux-Lez-Liers|LUIK|Voroux-Lez-Liers|LIEGE
4452|Paifve|LUIK|Paifve|LIEGE
4452|Wihogne|LUIK|Wihogne|LIEGE
4453|Villers-Saint-Siméon|LUIK|Villers-Saint-Siméon|LIEGE
4458|Fexhe-Slins|LUIK|Fexhe-Slins|LIEGE
4460|Bierset|LUIK|Bierset|LIEGE
4460|Grâce-Berleur|LUIK|Grâce-Berleur|LIEGE
4460|Grâce-Hollogne|LUIK|Grâce-Hollogne|LIEGE
4460|Hollogne-Aux-Pierres|LUIK|Hollogne-Aux-Pierres|LIEGE
4460|Horion-Hozémont|LUIK|Horion-Hozémont|LIEGE
4460|Velroux|LUIK|Velroux|LIEGE
4470|Saint-Georges-Sur-Meuse|LUIK|Saint-Georges-Sur-Meuse|LIEGE
4480|Clermont-Sous-Huy|LUIK|Clermont-Sous-Huy|LIEGE
4480|Ehein|LUIK|Ehein|LIEGE
4480|Engis|LUIK|Engis|LIEGE
4480|Hermalle-Sous-Huy|LUIK|Hermalle-Sous-Huy|LIEGE
4500|Ben-Ahin|LUIK|Ben-Ahin|LIEGE
4500|Huy|LUIK|Huy|LIEGE
4500|Tihange|LUIK|Tihange|LIEGE
4520|Antheit|LUIK|Antheit|LIEGE
4520|Bas-Oha|LUIK|Bas-Oha|LIEGE
4520|Huccorgne|LUIK|Huccorgne|LIEGE
4520|Moha|LUIK|Moha|LIEGE
4520|Vinalmont|LUIK|Vinalmont|LIEGE
4520|Wanze|LUIK|Wanze|LIEGE
4530|Fize-Fontaine|LUIK|Fize-Fontaine|LIEGE
4530|Vaux-Et-Borset|LUIK|Vaux-Et-Borset|LIEGE
4530|Vieux-Waleffe|LUIK|Vieux-Waleffe|LIEGE
4530|Villers-Le-Bouillet|LUIK|Villers-Le-Bouillet|LIEGE
4530|Warnant-Dreye|LUIK|Warnant-Dreye|LIEGE
4537|Bodegnée|LUIK|Bodegnée|LIEGE
4537|Chapon-Seraing|LUIK|Chapon-Seraing|LIEGE
4537|Seraing-Le-Château|LUIK|Seraing-Le-Château|LIEGE
4537|Verlaine|LUIK|Verlaine|LIEGE
4540|Amay|LUIK|Amay|LIEGE
4540|Ampsin|LUIK|Ampsin|LIEGE
4540|Flône|LUIK|Flône|LIEGE
4540|Jehay|LUIK|Jehay|LIEGE
4540|Ombret|LUIK|Ombret|LIEGE
4550|Nandrin|LUIK|Nandrin|LIEGE
4550|Saint-Séverin|LUIK|Saint-Séverin|LIEGE
4550|Villers-Le-Temple|LUIK|Villers-Le-Temple|LIEGE
4550|Yernée-Fraineux|LUIK|Yernée-Fraineux|LIEGE
4557|Abée|LUIK|Abée|LIEGE
4557|Fraiture|LUIK|Fraiture|LIEGE
4557|Ramelot|LUIK|Ramelot|LIEGE
4557|Seny|LUIK|Seny|LIEGE
4557|Soheit-Tinlot|LUIK|Soheit-Tinlot|LIEGE
4557|Tinlot|LUIK|Tinlot|LIEGE
4560|Bois-Et-Borsu|LUIK|Bois-Et-Borsu|LIEGE
4560|Clavier|LUIK|Clavier|LIEGE
4560|Les Avins|LUIK|Les Avins|LIEGE
4560|Ocquier|LUIK|Ocquier|LIEGE
4560|Pailhe|LUIK|Pailhe|LIEGE
4560|Terwagne|LUIK|Terwagne|LIEGE
4570|Marchin|LUIK|Marchin|LIEGE
4570|Vyle-Et-Tharoul|LUIK|Vyle-Et-Tharoul|LIEGE
4577|Modave|LUIK|Modave|LIEGE
4577|Outrelouxhe|LUIK|Outrelouxhe|LIEGE
4577|Strée-Lez-Huy|LUIK|Strée-Lez-Huy|LIEGE
4577|Vierset-Barse|LUIK|Vierset-Barse|LIEGE
4590|Ellemelle|LUIK|Ellemelle|LIEGE
4590|Ouffet|LUIK|Ouffet|LIEGE
4590|Warzée|LUIK|Warzée|LIEGE
4600|Lanaye|LUIK|Lanaye|LIEGE
4600|Lixhe|LUIK|Lixhe|LIEGE
4600|Richelle|LUIK|Richelle|LIEGE
4600|Visé|LUIK|Visé|LIEGE
4601|Argenteau|LUIK|Argenteau|LIEGE
4602|Cheratte|LUIK|Cheratte|LIEGE
4606|Saint-André|LUIK|Saint-André|LIEGE
4607|Berneau|LUIK|Berneau|LIEGE
4607|Bombaye|LUIK|Bombaye|LIEGE
4607|Dalhem|LUIK|Dalhem|LIEGE
4607|Feneur|LUIK|Feneur|LIEGE
4607|Mortroux|LUIK|Mortroux|LIEGE
4608|Neufchâteau|LUIK|Neufchâteau|LIEGE
4608|Warsage|LUIK|Warsage|LIEGE
4610|Bellaire|LUIK|Bellaire|LIEGE
4610|Beyne-Heusay|LUIK|Beyne-Heusay|LIEGE
4610|Queue-Du-Bois|LUIK|Queue-Du-Bois|LIEGE
4620|Fléron|LUIK|Fléron|LIEGE
4621|Retinne|LUIK|Retinne|LIEGE
4623|Magnée|LUIK|Magnée|LIEGE
4624|Romsée|LUIK|Romsée|LIEGE
4630|Ayeneux|LUIK|Ayeneux|LIEGE
4630|Micheroux|LUIK|Micheroux|LIEGE
4630|Soumagne|LUIK|Soumagne|LIEGE
4630|Tignée|LUIK|Tignée|LIEGE
4631|Evegnée|LUIK|Evegnée|LIEGE
4632|Cérexhe-Heuseux|LUIK|Cérexhe-Heuseux|LIEGE
4633|Melen|LUIK|Melen|LIEGE
4650|Chaineux|LUIK|Chaineux|LIEGE
4650|Grand-Rechain|LUIK|Grand-Rechain|LIEGE
4650|Herve|LUIK|Herve|LIEGE
4650|Julémont|LUIK|Julémont|LIEGE
4651|Battice|LUIK|Battice|LIEGE
4652|Xhendelesse|LUIK|Xhendelesse|LIEGE
4653|Bolland|LUIK|Bolland|LIEGE
4654|Charneux|LUIK|Charneux|LIEGE
4670|Blégny|LUIK|Blégny|LIEGE
4670|Mortier|LUIK|Mortier|LIEGE
4670|Trembleur|LUIK|Trembleur|LIEGE
4671|Barchon|LUIK|Barchon|LIEGE
4671|Housse|LUIK|Housse|LIEGE
4671|Saive|LUIK|Saive|LIEGE
4672|Saint-Remy|LUIK|Saint-Remy|LIEGE
4680|Hermée|LUIK|Hermée|LIEGE
4680|Oupeye|LUIK|Oupeye|LIEGE
4681|Hermalle-Sous-Argenteau|LUIK|Hermalle-Sous-Argenteau|LIEGE
4682|Heure-Le-Romain|LUIK|Heure-Le-Romain|LIEGE
4682|Houtain-Saint-Siméon|LUIK|Houtain-Saint-Siméon|LIEGE
4683|Vivegnis|LUIK|Vivegnis|LIEGE
4684|Haccourt|LUIK|Haccourt|LIEGE
4690|Bassenge|LUIK|Bassenge|LIEGE
4690|Boirs|LUIK|Boirs|LIEGE
4690|Eben-Emael|LUIK|Eben-Emael|LIEGE
4690|Glons|LUIK|Glons|LIEGE
4690|Roclenge-Sur-Geer|LUIK|Roclenge-Sur-Geer|LIEGE
4690|Wonck|LUIK|Wonck|LIEGE
4700|Eupen|LUIK|Eupen|LIEGE
4701|Kettenis|LUIK|Kettenis|LIEGE
4710|Lontzen|LUIK|Lontzen|LIEGE
4711|Walhorn|LUIK|Walhorn|LIEGE
4720|Kelmis|LUIK|La Calamine|LIEGE
4721|Neu-Moresnet|LUIK|Neu-Moresnet|LIEGE
4728|Hergenrath|LUIK|Hergenrath|LIEGE
4730|Hauset|LUIK|Hauset|LIEGE
4730|Raeren|LUIK|Raeren|LIEGE
4731|Eynatten|LUIK|Eynatten|LIEGE
4750|Butgenbach|LUIK|Butgenbach|LIEGE
4750|Elsenborn|LUIK|Elsenborn|LIEGE
4760|Büllingen|LUIK|Bullange|LIEGE
4760|Manderfeld|LUIK|Manderfeld|LIEGE
4761|Rocherath|LUIK|Rocherath|LIEGE
4770|Amel|LUIK|Amblève|LIEGE
4770|Meyerode|LUIK|Meyerode|LIEGE
4771|Heppenbach|LUIK|Heppenbach|LIEGE
4780|Recht|LUIK|Recht|LIEGE
4780|Sankt-Vith|LUIK|Saint-Vith|LIEGE
4782|Schönberg|LUIK|Schoenberg|LIEGE
4783|Lommersweiler|LUIK|Lommersweiler|LIEGE
4784|Crombach|LUIK|Crombach|LIEGE
4790|Reuland|LUIK|Reuland|LIEGE
4791|Thommen|LUIK|Thommen|LIEGE
4800|Ensival|LUIK|Ensival|LIEGE
4800|Lambermont|LUIK|Lambermont|LIEGE
4800|Petit-Rechain|LUIK|Petit-Rechain|LIEGE
4800|Polleur|LUIK|Polleur|LIEGE
4800|Verviers|LUIK|Verviers|LIEGE
4801|Stembert|LUIK|Stembert|LIEGE
4802|Heusy|LUIK|Heusy|LIEGE
4820|Dison|LUIK|Dison|LIEGE
4821|Andrimont|LUIK|Andrimont|LIEGE
4830|Limbourg|LUIK|Limbourg|LIEGE
4831|Bilstain|LUIK|Bilstain|LIEGE
4834|Goé|LUIK|Goé|LIEGE
4837|Baelen|LUIK|Baelen|LIEGE
4837|Membach|LUIK|Membach|LIEGE
4840|Welkenraedt|LUIK|Welkenraedt|LIEGE
4841|Henri-Chapelle|LUIK|Henri-Chapelle|LIEGE
4845|Jalhay|LUIK|Jalhay|LIEGE
4845|Sart-Lez-Spa|LUIK|Sart-Lez-Spa|LIEGE
4850|Montzen|LUIK|Montzen|LIEGE
4850|Moresnet|LUIK|Moresnet|LIEGE
4851|Gemmenich|LUIK|Gemmenich|LIEGE
4851|Sippenaeken|LUIK|Sippenaeken|LIEGE
4852|Hombourg|LUIK|Hombourg|LIEGE
4860|Cornesse|LUIK|Cornesse|LIEGE
4860|Pepinster|LUIK|Pepinster|LIEGE
4860|Wegnez|LUIK|Wegnez|LIEGE
4861|Soiron|LUIK|Soiron|LIEGE
4870|Forêt|LUIK|Forêt|LIEGE
4870|Fraipont|LUIK|Fraipont|LIEGE
4870|Nessonvaux|LUIK|Nessonvaux|LIEGE
4877|Olne|LUIK|Olne|LIEGE
4880|Aubel|LUIK|Aubel|LIEGE
4890|Clermont|LUIK|Clermont|LIEGE
4890|Thimister|LUIK|Thimister|LIEGE
4900|Spa|LUIK|Spa|LIEGE
4910|La Reid|LUIK|La Reid|LIEGE
4910|Polleur|LUIK|Polleur|LIEGE
4910|Theux|LUIK|Theux|LIEGE
4920|Aywaille|LUIK|Aywaille|LIEGE
4920|Ernonheid|LUIK|Ernonheid|LIEGE
4920|Harzé|LUIK|Harzé|LIEGE
4920|Louveigné|LUIK|Louveigné|LIEGE
4920|Sougné-Remouchamps|LUIK|Sougné-Remouchamps|LIEGE
4950|Faymonville|LUIK|Faymonville|LIEGE
4950|Robertville|LUIK|Robertville|LIEGE
4950|Sourbrodt|LUIK|Sourbrodt|LIEGE
4950|Weismes|LUIK|Waimes|LIEGE
4960|Bellevaux-Ligneuville|LUIK|Bellevaux-Ligneuville|LIEGE
4960|Bevercé|LUIK|Bevercé|LIEGE
4960|Malmedy|LUIK|Malmedy|LIEGE
4970|Francorchamps|LUIK|Francorchamps|LIEGE
4970|Stavelot|LUIK|Stavelot|LIEGE
4980|Fosse|LUIK|Fosse|LIEGE
4980|Trois-Ponts|LUIK|Trois-Ponts|LIEGE
4980|Wanne|LUIK|Wanne|LIEGE
4983|Basse-Bodeux|LUIK|Basse-Bodeux|LIEGE
4987|Chevron|LUIK|Chevron|LIEGE
4987|La Gleize|LUIK|La Gleize|LIEGE
4987|Lorcé|LUIK|Lorcé|LIEGE
4987|Rahier|LUIK|Rahier|LIEGE
4987|Stoumont|LUIK|Stoumont|LIEGE
4990|Arbrefontaine|LUIK|Arbrefontaine|LIEGE
4990|Bra|LUIK|Bra|LIEGE
4990|Lierneux|LUIK|Lierneux|LIEGE
5000|Beez|NAMEN|Beez|NAMUR
5000|Namur|NAMEN|Namur|NAMUR
5001|Belgrade|NAMEN|Belgrade|NAMUR
5002|Saint-Servais|NAMEN|Saint-Servais|NAMUR
5003|Saint-Marc|NAMEN|Saint-Marc|NAMUR
5004|Bouge|NAMEN|Bouge|NAMUR
5010|SA SudPresse||SA SudPresse|
5012|Parlement Wallon||Parlement Wallon|
5020|Champion|NAMEN|Champion|NAMUR
5020|Daussoulx|NAMEN|Daussoulx|NAMUR
5020|Flawinne|NAMEN|Flawinne|NAMUR
5020|Malonne|NAMEN|Malonne|NAMUR
5020|Suarlée|NAMEN|Suarlée|NAMUR
5020|Temploux|NAMEN|Temploux|NAMUR
5020|Vedrin|NAMEN|Vedrin|NAMUR
5021|Boninne|NAMEN|Boninne|NAMUR
5022|Cognelée|NAMEN|Cognelée|NAMUR
5024|Gelbressée|NAMEN|Gelbressée|NAMUR
5024|Marche-Les-Dames|NAMEN|Marche-Les-Dames|NAMUR
5030|Beuzet|NAMEN|Beuzet|NAMUR
5030|Ernage|NAMEN|Ernage|NAMUR
5030|Gembloux|NAMEN|Gembloux|NAMUR
5030|Grand-Manil|NAMEN|Grand-Manil|NAMUR
5030|Lonzée|NAMEN|Lonzée|NAMUR
5030|Sauvenière|NAMEN|Sauvenière|NAMUR
5031|Grand-Leez|NAMEN|Grand-Leez|NAMUR
5032|Bossière|NAMEN|Bossière|NAMUR
5032|Bothey|NAMEN|Bothey|NAMUR
5032|Corroy-Le-Château|NAMEN|Corroy-Le-Château|NAMUR
5032|Isnes|NAMEN|Isnes|NAMUR
5032|Mazy|NAMEN|Mazy|NAMUR
5060|Arsimont|NAMEN|Arsimont|NAMUR
5060|Auvelais|NAMEN|Auvelais|NAMUR
5060|Falisolle|NAMEN|Falisolle|NAMUR
5060|Keumiée|NAMEN|Keumiée|NAMUR
5060|Moignelée|NAMEN|Moignelée|NAMUR
5060|Tamines|NAMEN|Tamines|NAMUR
5060|Velaine-Sur-Sambre|NAMEN|Velaine-Sur-Sambre|NAMUR
5070|Aisemont|NAMEN|Aisemont|NAMUR
5070|Fosses-La-Ville|NAMEN|Fosses-La-Ville|NAMUR
5070|Le Roux|NAMEN|Le Roux|NAMUR
5070|Sart-Eustache|NAMEN|Sart-Eustache|NAMUR
5070|Sart-Saint-Laurent|NAMEN|Sart-Saint-Laurent|NAMUR
5070|Vitrival|NAMEN|Vitrival|NAMUR
5080|Emines|NAMEN|Emines|NAMUR
5080|Rhisnes|NAMEN|Rhisnes|NAMUR
5080|Villers-Lez-Heest|NAMEN|Villers-Lez-Heest|NAMUR
5080|Warisoulx|NAMEN|Warisoulx|NAMUR
5081|Bovesse|NAMEN|Bovesse|NAMUR
5081|Meux|NAMEN|Meux|NAMUR
5081|Saint-Denis-Bovesse|NAMEN|Saint-Denis-Bovesse|NAMUR
5100|Dave|NAMEN|Dave|NAMUR
5100|Jambes|NAMEN|Jambes|NAMUR
5100|Naninne|NAMEN|Naninne|NAMUR
5100|Wépion|NAMEN|Wépion|NAMUR
5100|Wierde|NAMEN|Wierde|NAMUR
5101|Erpent|NAMEN|Erpent|NAMUR
5101|Lives-Sur-Meuse|NAMEN|Lives-Sur-Meuse|NAMUR
5101|Loyers|NAMEN|Loyers|NAMUR
5140|Boignée|NAMEN|Boignée|NAMUR
5140|Ligny|NAMEN|Ligny|NAMUR
5140|Sombreffe|NAMEN|Sombreffe|NAMUR
5140|Tongrinne|NAMEN|Tongrinne|NAMUR
5150|Floreffe|NAMEN|Floreffe|NAMUR
5150|Floriffoux|NAMEN|Floriffoux|NAMUR
5150|Franière|NAMEN|Franière|NAMUR
5150|Soye|NAMEN|Soye|NAMUR
5170|Arbre|NAMEN|Arbre|NAMUR
5170|Bois-De-Villers|NAMEN|Bois-De-Villers|NAMUR
5170|Lesve|NAMEN|Lesve|NAMUR
5170|Lustin|NAMEN|Lustin|NAMUR
5170|Profondeville|NAMEN|Profondeville|NAMUR
5170|Rivière|NAMEN|Rivière|NAMUR
5190|Balâtre|NAMEN|Balâtre|NAMUR
5190|Ham-Sur-Sambre|NAMEN|Ham-Sur-Sambre|NAMUR
5190|Jemeppe-Sur-Sambre|NAMEN|Jemeppe-Sur-Sambre|NAMUR
5190|Mornimont|NAMEN|Mornimont|NAMUR
5190|Moustier-Sur-Sambre|NAMEN|Moustier-Sur-Sambre|NAMUR
5190|Onoz|NAMEN|Onoz|NAMUR
5190|Saint-Martin|NAMEN|Saint-Martin|NAMUR
5190|Spy|NAMEN|Spy|NAMUR
5300|Andenne|NAMEN|Andenne|NAMUR
5300|Bonneville|NAMEN|Bonneville|NAMUR
5300|Coutisse|NAMEN|Coutisse|NAMUR
5300|Landenne|NAMEN|Landenne|NAMUR
5300|Maizeret|NAMEN|Maizeret|NAMUR
5300|Namêche|NAMEN|Namêche|NAMUR
5300|Sclayn|NAMEN|Sclayn|NAMUR
5300|Seilles|NAMEN|Seilles|NAMUR
5300|Thon|NAMEN|Thon|NAMUR
5300|Vezin|NAMEN|Vezin|NAMUR
5310|Aische-En-Refail|NAMEN|Aische-En-Refail|NAMUR
5310|Bolinne|NAMEN|Bolinne|NAMUR
5310|Boneffe|NAMEN|Boneffe|NAMUR
5310|Branchon|NAMEN|Branchon|NAMUR
5310|Dhuy|NAMEN|Dhuy|NAMUR
5310|Eghezée|NAMEN|Eghezée|NAMUR
5310|Hanret|NAMEN|Hanret|NAMUR
5310|Leuze|NAMEN|Leuze|NAMUR
5310|Liernu|NAMEN|Liernu|NAMUR
5310|Longchamps|NAMEN|Longchamps|NAMUR
5310|Mehaigne|NAMEN|Mehaigne|NAMUR
5310|Noville-Sur-Mehaigne|NAMEN|Noville-Sur-Mehaigne|NAMUR
5310|Saint-Germain|NAMEN|Saint-Germain|NAMUR
5310|Taviers|NAMEN|Taviers|NAMUR
5310|Upigny|NAMEN|Upigny|NAMUR
5310|Waret-La-Chaussée|NAMEN|Waret-La-Chaussée|NAMUR
5330|Assesse|NAMEN|Assesse|NAMUR
5330|Maillen|NAMEN|Maillen|NAMUR
5330|Sart-Bernard|NAMEN|Sart-Bernard|NAMUR
5332|Crupet|NAMEN|Crupet|NAMUR
5333|Sorinne-La-Longue|NAMEN|Sorinne-La-Longue|NAMUR
5334|Florée|NAMEN|Florée|NAMUR
5336|Courrière|NAMEN|Courrière|NAMUR
5340|Faulx-Les-Tombes|NAMEN|Faulx-Les-Tombes|NAMUR
5340|Gesves|NAMEN|Gesves|NAMUR
5340|Haltinne|NAMEN|Haltinne|NAMUR
5340|Mozet|NAMEN|Mozet|NAMUR
5340|Sorée|NAMEN|Sorée|NAMUR
5350|Evelette|NAMEN|Evelette|NAMUR
5350|Ohey|NAMEN|Ohey|NAMUR
5351|Haillot|NAMEN|Haillot|NAMUR
5352|Perwez-Haillot|NAMEN|Perwez-Haillot|NAMUR
5353|Goesnes|NAMEN|Goesnes|NAMUR
5354|Jallet|NAMEN|Jallet|NAMUR
5360|Hamois|NAMEN|Hamois|NAMUR
5360|Natoye|NAMEN|Natoye|NAMUR
5361|Mohiville|NAMEN|Mohiville|NAMUR
5361|Scy|NAMEN|Scy|NAMUR
5362|Achet|NAMEN|Achet|NAMUR
5363|Emptinne|NAMEN|Emptinne|NAMUR
5364|Schaltin|NAMEN|Schaltin|NAMUR
5370|Barvaux-Condroz|NAMEN|Barvaux-Condroz|NAMUR
5370|Flostoy|NAMEN|Flostoy|NAMUR
5370|Havelange|NAMEN|Havelange|NAMUR
5370|Jeneffe|NAMEN|Jeneffe|NAMUR
5370|Porcheresse|NAMEN|Porcheresse|NAMUR
5370|Verlée|NAMEN|Verlée|NAMUR
5372|Méan|NAMEN|Méan|NAMUR
5374|Maffe|NAMEN|Maffe|NAMUR
5376|Miécret|NAMEN|Miécret|NAMUR
5377|Baillonville|NAMEN|Baillonville|NAMUR
5377|Bonsin|NAMEN|Bonsin|NAMUR
5377|Heure|NAMEN|Heure|NAMUR
5377|Hogne|NAMEN|Hogne|NAMUR
5377|Nettinne|NAMEN|Nettinne|NAMUR
5377|Noiseux|NAMEN|Noiseux|NAMUR
5377|Sinsin|NAMEN|Sinsin|NAMUR
5377|Somme-Leuze|NAMEN|Somme-Leuze|NAMUR
5377|Waillet|NAMEN|Waillet|NAMUR
5380|Bierwart|NAMEN|Bierwart|NAMUR
5380|Cortil-Wodon|NAMEN|Cortil-Wodon|NAMUR
5380|Forville|NAMEN|Forville|NAMUR
5380|Franc-Waret|NAMEN|Franc-Waret|NAMUR
5380|Hemptinne|NAMEN|Hemptinne|NAMUR
5380|Hingeon|NAMEN|Hingeon|NAMUR
5380|Marchovelette|NAMEN|Marchovelette|NAMUR
5380|Noville-Les-Bois|NAMEN|Noville-Les-Bois|NAMUR
5380|Pontillas|NAMEN|Pontillas|NAMUR
5380|Tillier|NAMEN|Tillier|NAMUR
5500|Anseremme|NAMEN|Anseremme|NAMUR
5500|Bouvignes-Sur-Meuse|NAMEN|Bouvignes-Sur-Meuse|NAMUR
5500|Dinant|NAMEN|Dinant|NAMUR
5500|Dréhance|NAMEN|Dréhance|NAMUR
5500|Falmagne|NAMEN|Falmagne|NAMUR
5500|Falmignoul|NAMEN|Falmignoul|NAMUR
5500|Furfooz|NAMEN|Furfooz|NAMUR
5501|Lisogne|NAMEN|Lisogne|NAMUR
5502|Thynes|NAMEN|Thynes|NAMUR
5503|Sorinnes|NAMEN|Sorinnes|NAMUR
5504|Foy-Notre-Dame|NAMEN|Foy-Notre-Dame|NAMUR
5520|Anthée|NAMEN|Anthée|NAMUR
5520|Onhaye|NAMEN|Onhaye|NAMUR
5521|Serville|NAMEN|Serville|NAMUR
5522|Falaën|NAMEN|Falaën|NAMUR
5523|Sommière|NAMEN|Sommière|NAMUR
5523|Weillen|NAMEN|Weillen|NAMUR
5524|Gérin|NAMEN|Gérin|NAMUR
5530|Dorinne|NAMEN|Dorinne|NAMUR
5530|Durnal|NAMEN|Durnal|NAMUR
5530|Evrehailles|NAMEN|Evrehailles|NAMUR
5530|Godinne|NAMEN|Godinne|NAMUR
5530|Houx|NAMEN|Houx|NAMUR
5530|Mont|NAMEN|Mont|NAMUR
5530|Purnode|NAMEN|Purnode|NAMUR
5530|Spontin|NAMEN|Spontin|NAMUR
5530|Yvoir|NAMEN|Yvoir|NAMUR
5537|Anhée|NAMEN|Anhée|NAMUR
5537|Annevoie-Rouillon|NAMEN|Annevoie-Rouillon|NAMUR
5537|Bioul|NAMEN|Bioul|NAMUR
5537|Denée|NAMEN|Denée|NAMUR
5537|Haut-Le-Wastia|NAMEN|Haut-Le-Wastia|NAMUR
5537|Sosoye|NAMEN|Sosoye|NAMUR
5537|Warnant|NAMEN|Warnant|NAMUR
5540|Hastière-Lavaux|NAMEN|Hastière-Lavaux|NAMUR
5540|Hermeton-Sur-Meuse|NAMEN|Hermeton-Sur-Meuse|NAMUR
